id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl,ip_id
208.0,1549.0,48891.0,40552190.0,622.0,5.92,2.56,553.0,5.27,1.59,875.0,8.33,6.0,0.94,0.91,0.36,0.33,6.3,195.73,1.0
209.0,1259.0,105972.0,83415510.0,453.0,4.98,3.2,370.0,4.07,1.65,610.0,6.7,5.82,0.99,0.98,0.38,0.3,8.71,203.21,1.0
210.0,914.0,36887.0,22683174.0,473.0,5.03,2.82,320.0,3.4,1.48,781.0,8.31,6.27,0.92,0.91,0.48,0.38,42.2,144.54,1.0
211.0,780.0,41691.0,27254264.0,443.0,5.09,3.93,317.0,3.64,1.64,696.0,8.0,7.66,0.91,0.89,0.51,0.43,26.43,149.78,1.0
212.0,1557.0,113242.0,90512750.0,649.0,6.62,4.62,446.0,4.55,2.09,1246.0,12.71,12.81,0.89,0.88,0.49,0.39,28.0,150.38,1.0
213.0,1661.0,70848.0,49342428.0,517.0,8.48,5.4,269.0,4.41,2.08,1170.0,19.18,17.17,0.87,0.84,0.46,0.34,38.34,116.7,1.0
214.0,419.0,24764.0,19299420.0,199.0,7.96,3.43,64.0,2.56,0.87,336.0,13.44,5.58,0.96,0.96,0.4,0.21,61.66,123.83,1.0
217.0,221.0,6287.0,3042201.0,126.0,4.5,2.65,75.0,2.68,1.33,208.0,7.43,4.75,0.95,0.94,0.47,0.3,97.07,132.46,1.0
218.0,589.0,35546.0,24733664.0,286.0,5.11,3.5,180.0,3.21,1.38,499.0,8.91,7.4,0.95,0.94,0.48,0.35,40.51,161.43,1.0
219.0,587.0,26009.0,16378908.0,364.0,4.61,3.43,237.0,3.0,1.22,505.0,6.39,5.65,0.9,0.85,0.53,0.44,25.34,166.38,1.0
220.0,584.0,19768.0,11303451.0,316.0,4.72,4.27,180.0,2.69,1.09,503.0,7.51,8.03,0.96,0.95,0.55,0.46,31.76,166.62,1.0
221.0,515.0,13113.0,8626546.0,309.0,4.29,2.97,245.0,3.4,1.54,453.0,6.29,5.71,0.98,0.97,0.55,0.47,26.26,166.08,1.0
222.0,220.0,561.0,94902.0,160.0,2.91,1.25,183.0,3.33,1.33,185.0,3.36,1.32,0.98,0.98,0.59,0.59,0.26,183.65,1.0
223.0,240.0,607.0,105353.0,172.0,2.87,1.44,206.0,3.43,1.8,206.0,3.43,1.8,0.97,0.96,0.62,0.62,0.24,199.54,1.0
224.0,477.0,48705.0,37376360.0,284.0,4.37,3.27,201.0,3.09,1.43,407.0,6.26,5.62,0.97,0.97,0.54,0.45,28.8,168.28,1.0
225.0,355.0,20785.0,11667154.0,181.0,5.84,4.09,97.0,3.13,1.78,299.0,9.65,8.28,0.91,0.9,0.55,0.45,41.64,158.57,1.0
226.0,151.0,1966.0,804614.0,99.0,5.82,3.57,47.0,2.76,1.44,129.0,7.59,7.06,0.93,0.93,0.34,0.27,34.3,116.54,1.0
227.0,51.0,1631.0,1511551.0,43.0,3.07,2.62,25.0,1.79,1.05,49.0,3.5,2.98,0.93,0.9,0.48,0.42,33.15,113.36,1.0
228.0,176.0,3184.0,1398431.0,113.0,5.38,3.94,49.0,2.33,1.15,149.0,7.1,6.11,0.82,0.74,0.37,0.26,25.34,121.53,1.0
231.0,138.0,2348.0,1332091.0,107.0,5.1,2.66,55.0,2.62,1.02,124.0,5.9,3.62,0.99,1.0,0.4,0.31,30.21,136.18,1.0
232.0,59.0,859.0,258322.0,48.0,3.69,2.21,28.0,2.15,1.28,52.0,4.0,2.94,0.96,0.96,0.64,0.58,20.92,117.53,1.0
233.0,96.0,3122.0,2376328.0,73.0,4.87,3.36,25.0,1.67,0.9,93.0,6.2,4.69,0.98,0.98,0.35,0.22,34.48,137.19,1.0
234.0,171.0,11632.0,9351499.0,120.0,6.32,4.9,41.0,2.16,0.9,149.0,7.84,6.19,0.99,0.98,0.41,0.29,28.4,120.93,1.0
235.0,66.0,2583.0,2904304.0,55.0,4.58,2.84,23.0,1.92,0.9,64.0,5.33,2.96,0.92,0.92,0.29,0.21,21.46,111.34,1.0
238.0,151.0,3975.0,3080779.0,113.0,7.06,5.16,36.0,2.25,1.39,137.0,8.56,6.43,1.0,1.0,0.39,0.3,36.28,116.87,1.0
239.0,135.0,9183.0,2620202.0,112.0,4.48,2.31,82.0,3.28,1.31,130.0,5.2,2.92,0.99,0.99,0.37,0.24,43.82,151.86,1.0
240.0,67.0,1208.0,427926.0,44.0,3.67,1.83,34.0,2.83,1.27,60.0,5.0,2.26,0.97,0.98,0.4,0.23,16.8,135.32,1.0
241.0,196.0,4199.0,2798396.0,83.0,4.37,1.89,74.0,3.89,1.59,156.0,8.21,4.64,0.79,0.79,0.39,0.33,5.67,148.89,1.0
242.0,308.0,14723.0,11569712.0,173.0,4.94,2.8,94.0,2.69,1.39,267.0,7.63,4.65,0.84,0.83,0.46,0.34,7.13,134.58,1.0
245.0,385.0,11396.0,5906284.0,191.0,5.97,3.55,81.0,2.53,1.11,342.0,10.69,8.47,0.85,0.82,0.48,0.33,46.14,132.01,1.0
246.0,336.0,45611.0,33463854.0,180.0,5.45,3.74,70.0,2.12,1.11,278.0,8.42,5.15,0.81,0.8,0.44,0.32,71.14,129.81,1.0
247.0,208.0,13101.0,8088822.0,145.0,4.68,2.43,86.0,2.77,1.15,186.0,6.0,3.65,0.88,0.88,0.47,0.37,44.84,139.95,1.0
248.0,299.0,20347.0,13791860.0,177.0,6.32,3.61,81.0,2.89,1.45,257.0,9.18,5.12,0.71,0.71,0.46,0.36,42.15,128.65,1.0
249.0,214.0,10812.0,6598959.0,140.0,4.38,2.51,92.0,2.88,1.36,200.0,6.25,4.28,0.82,0.82,0.46,0.33,44.96,143.38,1.0
252.0,290.0,24890.0,18312808.0,173.0,6.65,4.3,76.0,2.92,1.44,256.0,9.85,7.44,0.89,0.86,0.42,0.25,59.28,125.48,1.0
253.0,193.0,16301.0,13407900.0,138.0,4.93,2.45,79.0,2.82,1.28,181.0,6.46,3.82,0.76,0.71,0.47,0.33,52.25,149.0,1.0
254.0,198.0,4765.0,2922118.0,138.0,3.45,2.49,104.0,2.6,1.26,180.0,4.5,4.17,0.81,0.79,0.53,0.45,54.97,183.32,1.0
255.0,400.0,20487.0,12310340.0,230.0,6.57,3.88,102.0,2.91,1.34,362.0,10.34,7.22,0.83,0.84,0.47,0.32,56.98,139.8,1.0
256.0,227.0,8638.0,4127722.0,154.0,5.31,2.9,86.0,2.97,1.35,208.0,7.17,4.12,0.72,0.68,0.49,0.4,40.04,145.36,1.0
259.0,488.0,23451.0,14589449.0,278.0,5.79,3.4,141.0,2.94,1.23,443.0,9.23,5.85,0.82,0.81,0.43,0.28,50.2,132.19,1.0
260.0,2878.0,253544.0,232076130.0,960.0,8.21,5.28,705.0,6.03,2.34,1777.0,15.19,14.08,0.67,0.69,0.46,0.34,26.41,103.71,1.0
261.0,7328.0,404734.0,293625820.0,1366.0,9.55,7.25,975.0,6.82,3.01,3959.0,27.69,31.14,0.53,0.56,0.47,0.4,20.52,112.79,1.0
262.0,4596.0,207770.0,156045920.0,1535.0,10.73,6.78,1360.0,9.51,5.31,2971.0,20.78,18.77,0.62,0.63,0.46,0.37,17.35,108.16,1.0
263.0,3174.0,298883.0,218429230.0,1110.0,7.93,6.73,970.0,6.93,3.87,2151.0,15.36,18.6,0.57,0.58,0.47,0.44,15.56,126.16,1.0
264.0,1027.0,4086.0,497193.0,595.0,4.25,1.54,659.0,4.71,1.62,757.0,5.41,1.85,0.48,0.56,0.5,0.54,9.47,125.81,1.0
265.0,1093.0,4584.0,574614.0,585.0,4.09,1.48,648.0,4.53,1.66,757.0,5.29,1.72,0.42,0.48,0.5,0.47,10.02,120.2,1.0
266.0,1251.0,64015.0,45367556.0,656.0,4.59,2.21,609.0,4.26,1.53,910.0,6.36,4.64,0.51,0.57,0.5,0.47,18.02,113.62,1.0
267.0,1319.0,16628.0,5382696.0,705.0,4.9,2.59,643.0,4.47,1.51,995.0,6.91,5.03,0.54,0.59,0.51,0.46,16.23,110.19,1.0
268.0,1494.0,39271.0,25919530.0,737.0,5.23,3.07,635.0,4.5,1.65,1150.0,8.16,7.12,0.57,0.61,0.49,0.43,20.32,116.3,1.0
269.0,1282.0,26720.0,12315960.0,729.0,5.17,3.32,617.0,4.38,1.65,1008.0,7.15,6.49,0.52,0.58,0.51,0.5,19.5,122.04,1.0
270.0,906.0,3670.0,452728.0,545.0,3.98,1.78,592.0,4.32,1.89,678.0,4.95,2.0,0.47,0.52,0.5,0.49,9.17,117.45,1.0
271.0,962.0,3869.0,463340.0,526.0,3.81,1.5,590.0,4.28,1.7,662.0,4.8,1.75,0.47,0.53,0.5,0.5,9.71,121.97,1.0
272.0,883.0,3059.0,364385.0,549.0,4.01,1.34,616.0,4.5,1.52,637.0,4.65,1.55,0.53,0.56,0.47,0.49,7.89,152.3,1.0
273.0,1146.0,17874.0,7798322.0,660.0,4.78,2.92,592.0,4.29,1.53,892.0,6.46,6.01,0.56,0.6,0.5,0.47,19.26,124.92,1.0
274.0,1051.0,23263.0,17470672.0,628.0,4.62,2.12,596.0,4.38,1.72,817.0,6.01,3.63,0.53,0.59,0.5,0.47,17.5,112.69,1.0
275.0,1384.0,22575.0,12108561.0,717.0,5.12,2.79,662.0,4.73,1.7,1013.0,7.24,6.05,0.5,0.58,0.51,0.47,23.21,112.42,1.0
276.0,1282.0,71050.0,60242876.0,684.0,4.75,2.99,645.0,4.48,1.56,966.0,6.71,5.89,0.53,0.57,0.49,0.46,19.59,117.26,1.0
277.0,1674.0,35867.0,11603208.0,774.0,5.45,2.82,702.0,4.94,1.87,1208.0,8.51,7.2,0.61,0.66,0.52,0.49,26.7,111.56,1.0
278.0,1164.0,4340.0,513511.0,655.0,4.68,1.74,739.0,5.28,1.99,820.0,5.86,2.11,0.46,0.53,0.48,0.45,14.78,119.79,1.0
279.0,1127.0,4188.0,522353.0,626.0,4.82,1.43,688.0,5.29,1.68,779.0,5.99,1.86,0.49,0.56,0.5,0.5,11.98,116.48,1.0
0.0,246469.0,21915768.0,18601116000.0,27418.0,12.37,22.59,15449.0,6.97,10.08,130889.0,59.04,162.87,0.67,0.66,0.5,0.53,34.36,157.28,10.0
1.0,227708.0,24282348.0,21395943000.0,25978.0,11.45,20.89,13998.0,6.17,7.21,122493.0,53.99,154.97,0.68,0.68,0.49,0.52,33.07,157.53,10.0
2.0,215997.0,20107188.0,16884280000.0,26965.0,11.64,19.45,15791.0,6.82,7.85,123153.0,53.17,132.64,0.68,0.68,0.49,0.53,32.18,158.58,10.0
3.0,243521.0,19044986.0,16447536000.0,27919.0,12.12,21.76,16493.0,7.16,7.15,131156.0,56.93,156.05,0.68,0.67,0.49,0.53,32.5,156.07,10.0
4.0,192220.0,13524582.0,10586692000.0,26431.0,11.67,17.94,17600.0,7.77,8.98,110668.0,48.86,117.89,0.67,0.67,0.47,0.52,31.01,166.5,10.0
5.0,85221.0,3175778.0,2909322000.0,20012.0,8.77,6.96,16116.0,7.06,6.19,63937.0,28.02,32.73,0.66,0.66,0.49,0.54,34.01,160.84,10.0
6.0,95231.0,5081163.0,4556017700.0,20637.0,8.86,7.52,16882.0,7.25,6.6,71557.0,30.72,37.97,0.67,0.67,0.5,0.54,32.72,154.08,10.0
7.0,283252.0,24156100.0,20289000000.0,28812.0,12.07,22.69,15914.0,6.67,6.63,145001.0,60.75,176.63,0.69,0.68,0.49,0.53,31.94,152.34,10.0
8.0,268878.0,21170620.0,17807374000.0,28063.0,12.7,23.36,16451.0,7.45,7.55,137074.0,62.05,178.72,0.67,0.67,0.48,0.52,31.71,168.01,10.0
9.0,174655.0,14161058.0,11778846000.0,25375.0,12.29,19.35,15371.0,7.45,5.56,104863.0,50.81,118.46,0.67,0.66,0.47,0.51,27.09,182.73,10.0
10.0,180979.0,11862287.0,9367466000.0,25412.0,11.67,19.18,16245.0,7.46,6.31,106495.0,48.9,126.46,0.69,0.68,0.48,0.52,27.02,178.05,10.0
11.0,151200.0,9485225.0,7438892000.0,24860.0,11.79,16.88,14540.0,6.9,4.78,94916.0,45.03,102.84,0.68,0.68,0.46,0.5,28.89,182.14,10.0
12.0,77074.0,2396098.0,1744134000.0,20014.0,8.88,7.8,15446.0,6.86,5.62,59030.0,26.2,32.0,0.68,0.68,0.48,0.55,27.82,175.1,10.0
13.0,74173.0,4349949.0,3822455600.0,18138.0,7.97,6.58,13345.0,5.86,4.09,58620.0,25.74,30.13,0.68,0.67,0.51,0.55,33.78,161.3,10.0
14.0,215178.0,16729629.0,13816475000.0,26849.0,12.19,21.61,14271.0,6.48,7.48,123206.0,55.95,145.73,0.67,0.67,0.5,0.54,35.12,162.71,10.0
15.0,244926.0,21211348.0,18708730000.0,27338.0,11.93,21.87,14670.0,6.4,6.62,131245.0,57.29,159.39,0.67,0.66,0.49,0.52,32.76,160.19,10.0
16.0,210035.0,15282493.0,12248329000.0,27211.0,11.92,19.35,15466.0,6.78,5.63,120753.0,52.92,129.02,0.67,0.67,0.49,0.53,32.51,166.04,10.0
17.0,223009.0,19100058.0,16533706000.0,27454.0,11.95,19.47,15514.0,6.75,5.7,126872.0,55.23,137.43,0.68,0.68,0.49,0.52,35.62,163.28,10.0
18.0,165049.0,13358124.0,11808688000.0,24014.0,10.71,15.77,15645.0,6.98,49.64,101265.0,45.17,92.62,0.66,0.66,0.5,0.54,36.48,156.51,10.0
19.0,90758.0,4105211.0,3895315000.0,18484.0,7.99,6.67,16711.0,7.22,64.4,64317.0,27.79,34.14,0.66,0.66,0.5,0.54,34.3,155.74,10.0
20.0,85106.0,3193196.0,2691232800.0,18558.0,8.4,6.61,14086.0,6.38,4.36,64026.0,29.0,33.92,0.68,0.68,0.5,0.54,33.58,159.72,10.0
21.0,256269.0,18534018.0,15591349000.0,27943.0,12.39,22.73,14635.0,6.49,6.31,138295.0,61.33,166.51,0.68,0.67,0.49,0.54,34.53,159.59,10.0
22.0,264439.0,20890188.0,17968214000.0,27900.0,12.24,21.9,14843.0,6.51,6.18,141337.0,62.02,171.21,0.68,0.68,0.49,0.53,34.71,160.14,10.0
23.0,222185.0,19384684.0,16333689000.0,26756.0,11.7,20.1,14437.0,6.32,6.02,125783.0,55.02,138.82,0.68,0.67,0.5,0.54,33.81,159.24,10.0
24.0,230043.0,19427428.0,16694170000.0,26645.0,12.19,21.23,13715.0,6.27,5.89,128862.0,58.95,151.4,0.67,0.66,0.5,0.53,36.62,158.5,10.0
25.0,232489.0,17714076.0,13035745000.0,24913.0,11.25,18.44,13949.0,6.3,6.27,110991.0,50.11,121.94,0.67,0.67,0.51,0.54,32.9,159.13,10.0
26.0,91607.0,2452510.0,1856577000.0,18415.0,8.37,7.19,12786.0,5.81,3.5,61490.0,27.96,32.52,0.67,0.66,0.49,0.52,31.24,159.78,10.0
27.0,92908.0,3942231.0,3022498800.0,19796.0,8.61,7.2,14823.0,6.45,4.99,68581.0,29.84,34.58,0.67,0.67,0.51,0.55,32.15,157.0,10.0
28.0,373744.0,27217660.0,22985021000.0,29461.0,12.41,22.73,15823.0,6.67,6.52,143730.0,60.54,165.62,0.69,0.69,0.49,0.53,27.15,157.29,10.0
29.0,331589.0,19665688.0,15447811000.0,29439.0,12.29,21.84,16476.0,6.88,6.73,142016.0,59.3,162.28,0.69,0.69,0.48,0.52,27.15,158.12,10.0
30.0,297461.0,14954784.0,12072079000.0,28438.0,12.17,20.17,16653.0,7.13,7.69,131848.0,56.42,139.65,0.68,0.68,0.49,0.53,28.54,159.63,10.0
31.0,313466.0,18194300.0,15650971000.0,28360.0,12.14,20.78,25037.0,10.71,87.02,133547.0,57.14,149.13,0.69,0.68,0.48,0.52,29.73,160.17,10.0
32.0,225510.0,18158452.0,14809235000.0,27084.0,11.36,16.55,17159.0,7.2,5.68,111996.0,46.98,103.73,0.69,0.69,0.47,0.52,28.62,167.47,10.0
33.0,93451.0,3847291.0,3005984300.0,20710.0,8.98,7.57,15390.0,6.67,3.94,69842.0,30.27,35.45,0.67,0.67,0.47,0.51,29.83,164.01,10.0
34.0,93376.0,3798471.0,3010150000.0,20033.0,8.86,6.68,15284.0,6.76,8.68,71630.0,31.68,35.76,0.66,0.65,0.48,0.51,29.72,164.07,10.0
35.0,351331.0,18286156.0,14737353000.0,28276.0,12.17,20.83,16235.0,6.99,7.91,136775.0,58.85,151.34,0.67,0.66,0.48,0.52,28.78,160.55,10.0
36.0,319613.0,28400760.0,24014666000.0,28718.0,12.04,20.22,16208.0,6.79,6.23,135077.0,56.61,145.34,0.67,0.66,0.47,0.51,27.49,158.99,10.0
37.0,289144.0,21483672.0,17691173000.0,27200.0,11.92,19.39,16333.0,7.16,7.04,124233.0,54.46,130.3,0.66,0.66,0.48,0.51,26.46,161.26,10.0
38.0,311639.0,23407724.0,20581716000.0,28604.0,12.03,19.58,17938.0,7.55,7.15,136829.0,57.56,139.83,0.67,0.67,0.47,0.51,26.5,161.95,10.0
39.0,114139.0,4481651.0,3860223200.0,22463.0,9.59,8.01,15982.0,6.82,4.48,81974.0,34.99,40.99,0.64,0.64,0.48,0.52,32.23,162.16,10.0
40.0,120310.0,4299633.0,2925955800.0,22663.0,9.86,9.07,15323.0,6.67,4.95,87419.0,38.02,45.76,0.64,0.64,0.48,0.52,35.59,161.72,10.0
41.0,111500.0,3557724.0,2923411700.0,21968.0,9.97,8.81,14175.0,6.43,4.63,84550.0,38.38,44.71,0.64,0.64,0.49,0.52,39.14,162.49,10.0
42.0,343896.0,19481452.0,16963697000.0,30614.0,13.2,21.29,16677.0,7.19,6.06,139566.0,60.16,142.35,0.67,0.66,0.47,0.52,30.36,167.13,10.0
43.0,337489.0,22585936.0,20467186000.0,31006.0,13.57,23.49,15751.0,6.89,6.78,152218.0,66.62,166.29,0.66,0.66,0.47,0.51,32.72,161.96,10.0
44.0,278119.0,18672000.0,15575446000.0,29983.0,13.1,20.89,15871.0,6.94,6.45,139727.0,61.07,139.72,0.66,0.66,0.47,0.51,32.26,164.14,10.0
45.0,277179.0,15339753.0,12749199000.0,29267.0,12.71,21.12,15087.0,6.55,6.08,136762.0,59.41,143.98,0.66,0.66,0.48,0.52,33.59,159.84,10.0
46.0,269783.0,33224514.0,26026290000.0,27545.0,12.02,18.58,14705.0,6.42,5.6,121809.0,53.17,113.79,0.71,0.71,0.48,0.51,33.25,165.48,10.0
47.0,139145.0,3659870.0,2652237000.0,22169.0,9.87,10.06,14453.0,6.43,5.17,83229.0,37.04,45.03,0.72,0.72,0.47,0.51,35.25,166.02,10.0
48.0,90825.0,2348730.0,1641068200.0,21123.0,9.93,9.09,13484.0,6.34,3.26,69081.0,32.48,38.21,0.66,0.66,0.46,0.5,34.91,180.88,10.0
49.0,318020.0,33696416.0,27714355000.0,29381.0,12.86,21.82,15946.0,6.98,5.9,137012.0,59.96,155.52,0.68,0.68,0.45,0.5,31.2,169.47,10.0
50.0,344310.0,18471424.0,16720974000.0,30316.0,13.5,21.45,16666.0,7.42,5.87,133685.0,59.55,144.26,0.69,0.69,0.46,0.5,30.04,172.35,10.0
51.0,278907.0,23389096.0,19576960000.0,31443.0,13.36,21.85,17412.0,7.4,6.1,149761.0,63.62,151.37,0.68,0.69,0.47,0.51,33.06,160.26,10.0
52.0,432968.0,29358952.0,28254345000.0,30824.0,13.02,21.77,16951.0,7.16,6.3,148333.0,62.67,157.69,0.67,0.68,0.47,0.52,29.13,163.15,10.0
53.0,309355.0,26330492.0,21739010000.0,28389.0,12.12,18.53,16193.0,6.91,6.04,128212.0,54.72,119.13,0.67,0.68,0.47,0.53,32.74,165.29,10.0
54.0,113260.0,2763966.0,2246090500.0,20564.0,9.4,8.15,13859.0,6.34,3.44,70919.0,32.43,37.52,0.66,0.67,0.46,0.51,35.08,174.06,10.0
55.0,95430.0,3823503.0,3582908700.0,20972.0,9.56,8.23,14628.0,6.67,3.63,71246.0,32.49,38.73,0.68,0.69,0.46,0.51,33.39,176.0,10.0
56.0,283560.0,25802246.0,20028572000.0,29094.0,12.77,20.84,16068.0,7.05,5.73,130123.0,57.12,139.76,0.69,0.7,0.47,0.51,29.32,168.56,10.0
57.0,280887.0,13773870.0,10952024000.0,29324.0,12.84,21.2,16783.0,7.35,7.29,131025.0,57.37,140.52,0.68,0.69,0.45,0.5,27.9,172.84,10.0
58.0,327454.0,16946014.0,13158067000.0,30044.0,12.97,20.22,16195.0,6.99,5.48,136322.0,58.86,136.96,0.68,0.68,0.45,0.5,29.08,173.38,10.0
59.0,299941.0,12649266.0,11147741000.0,27892.0,12.38,20.05,14761.0,6.55,5.32,124579.0,55.29,130.23,0.67,0.68,0.46,0.49,29.1,170.57,10.0
60.0,302109.0,13290946.0,10257796000.0,27763.0,12.02,18.0,15808.0,6.85,5.67,120435.0,52.16,112.59,0.67,0.67,0.47,0.51,29.84,166.34,10.0
61.0,111751.0,8300971.0,5660299000.0,23382.0,10.23,10.68,16888.0,7.39,11.16,83030.0,36.34,50.16,0.68,0.68,0.45,0.49,31.12,176.67,10.0
62.0,127457.0,3522182.0,2307826200.0,23070.0,9.7,9.69,15597.0,6.56,5.38,87433.0,36.75,46.31,0.67,0.68,0.49,0.53,31.97,163.26,10.0
63.0,309449.0,22011900.0,18931900000.0,30344.0,13.15,21.13,17160.0,7.44,7.82,132443.0,57.38,129.66,0.68,0.68,0.45,0.5,27.45,171.25,10.0
64.0,327218.0,22982200.0,18946404000.0,30886.0,12.86,20.89,16882.0,7.03,6.53,144112.0,60.02,145.19,0.69,0.69,0.46,0.5,28.41,165.97,10.0
65.0,268905.0,19272280.0,16340189000.0,30021.0,12.54,20.05,16729.0,6.99,6.12,143676.0,60.02,136.63,0.68,0.68,0.48,0.52,30.91,159.64,10.0
66.0,302555.0,17200878.0,13274510000.0,29131.0,12.36,20.18,16284.0,6.91,5.65,136289.0,57.85,134.57,0.7,0.7,0.47,0.51,28.24,162.47,10.0
67.0,209641.0,22331000.0,18471221000.0,26816.0,11.75,17.19,15038.0,6.59,5.11,114633.0,50.23,101.72,0.68,0.68,0.47,0.51,31.52,163.89,10.0
68.0,114526.0,6684971.0,5408835600.0,23728.0,10.14,10.51,15528.0,6.64,4.15,87876.0,37.55,50.4,0.68,0.69,0.46,0.5,34.13,167.27,10.0
69.0,112513.0,15800695.0,15258896000.0,24604.0,10.24,12.29,17176.0,7.15,5.18,85450.0,35.56,50.37,0.69,0.69,0.47,0.52,31.4,169.71,10.0
70.0,381429.0,19355708.0,14622219000.0,31743.0,12.36,19.28,18229.0,7.1,5.25,141793.0,55.19,124.59,0.7,0.71,0.48,0.53,26.66,162.51,10.0
71.0,233846.0,20646204.0,19438709000.0,29611.0,11.81,18.06,17363.0,6.93,8.56,135378.0,54.0,120.82,0.69,0.69,0.49,0.55,29.96,163.21,10.0
72.0,198736.0,12239119.0,8475111000.0,27436.0,10.97,15.58,16173.0,6.47,5.74,118767.0,47.49,92.06,0.68,0.68,0.49,0.55,32.13,161.06,10.0
73.0,194013.0,10792627.0,9216142000.0,30102.0,11.87,15.47,18697.0,7.38,5.5,120546.0,47.55,85.58,0.69,0.7,0.48,0.54,30.94,167.32,10.0
74.0,109907.0,6888872.0,6034970000.0,24030.0,10.37,9.91,15848.0,6.84,3.96,84564.0,36.5,45.86,0.67,0.68,0.47,0.51,34.84,171.4,10.0
75.0,86790.0,1309300.0,699170560.0,19607.0,8.88,7.04,13169.0,5.97,3.4,70746.0,32.06,37.06,0.63,0.63,0.48,0.51,38.94,170.39,10.0
76.0,95087.0,1340391.0,852403840.0,19919.0,8.23,7.29,14511.0,6.0,7.22,76197.0,31.49,39.49,0.66,0.68,0.5,0.55,35.74,159.97,10.0
77.0,105252.0,1470259.0,893168260.0,23323.0,9.17,7.37,17715.0,6.97,4.59,84382.0,33.18,40.79,0.69,0.7,0.48,0.54,32.61,162.23,10.0
78.0,133175.0,5987043.0,5850412500.0,23252.0,9.18,7.93,17478.0,6.9,5.05,82577.0,32.6,41.26,0.7,0.71,0.48,0.54,30.66,159.43,10.0
79.0,96747.0,3562067.0,2743214600.0,21348.0,8.86,8.38,15544.0,6.45,5.64,76334.0,31.67,39.14,0.68,0.7,0.49,0.53,34.04,164.54,10.0
80.0,99693.0,3120664.0,2228840200.0,20869.0,8.85,8.66,13942.0,5.92,4.69,76842.0,32.6,40.85,0.67,0.68,0.5,0.54,33.5,158.31,10.0
81.0,99741.0,3804097.0,3007625500.0,19868.0,8.33,8.19,13423.0,5.63,4.19,70601.0,29.61,37.54,0.67,0.67,0.5,0.55,33.61,152.34,10.0
82.0,95848.0,3486096.0,3164487400.0,20127.0,8.48,7.92,13229.0,5.57,4.24,77357.0,32.6,41.89,0.66,0.66,0.51,0.55,35.35,157.61,10.0
83.0,93306.0,2077979.0,1447606800.0,19545.0,8.08,7.73,12624.0,5.22,3.82,75324.0,31.15,39.95,0.66,0.66,0.5,0.55,34.78,155.22,10.0
84.0,94206.0,3338044.0,2906286600.0,20911.0,8.71,7.74,14674.0,6.11,5.07,75078.0,31.26,38.61,0.67,0.68,0.49,0.53,32.84,160.17,10.0
85.0,209381.0,14857608.0,13724003000.0,25228.0,10.68,15.56,14910.0,6.31,6.09,96552.0,40.86,85.35,0.69,0.7,0.48,0.54,26.98,167.8,10.0
86.0,219366.0,10541926.0,9095247000.0,25414.0,10.98,16.04,13783.0,5.95,4.65,98944.0,42.74,89.0,0.69,0.69,0.48,0.54,27.12,169.66,10.0
87.0,226832.0,12365404.0,11047174000.0,24580.0,11.15,16.8,13089.0,5.94,4.77,95739.0,43.44,91.46,0.67,0.68,0.48,0.52,26.9,170.36,10.0
88.0,160091.0,11560246.0,7502619000.0,23346.0,10.19,14.28,13259.0,5.79,4.18,87451.0,38.19,73.82,0.68,0.68,0.49,0.55,26.98,168.49,10.0
89.0,84811.0,3653577.0,2963187500.0,20231.0,9.13,8.81,13520.0,6.1,3.64,64927.0,29.3,39.55,0.68,0.68,0.48,0.53,27.81,170.09,10.0
90.0,77470.0,4834344.0,4535545000.0,18297.0,8.01,8.13,12888.0,5.64,6.4,58776.0,25.73,35.51,0.68,0.69,0.5,0.54,29.03,160.73,10.0
91.0,220058.0,16467719.0,14711993000.0,24139.0,10.74,17.65,13223.0,5.88,7.41,98141.0,43.66,97.54,0.67,0.67,0.49,0.53,25.14,157.53,10.0
92.0,168830.0,9961333.0,8636777000.0,23324.0,10.64,16.25,12409.0,5.66,4.61,94741.0,43.22,91.68,0.68,0.68,0.48,0.52,27.44,163.87,10.0
93.0,228148.0,20584840.0,18692973000.0,26558.0,11.25,16.4,15181.0,6.43,5.63,106806.0,45.26,96.09,0.71,0.72,0.46,0.52,25.97,166.82,10.0
94.0,169538.0,24525642.0,21091377000.0,25768.0,11.09,16.22,16452.0,7.08,7.32,98299.0,42.3,88.92,0.71,0.72,0.46,0.51,28.08,167.28,10.0
95.0,184701.0,18335156.0,16265073000.0,27837.0,11.5,16.08,17217.0,7.11,7.03,113556.0,46.92,92.84,0.72,0.74,0.46,0.51,27.34,167.85,10.0
96.0,103013.0,2986860.0,2053174900.0,22324.0,9.36,9.66,15078.0,6.32,4.24,76485.0,32.07,46.29,0.71,0.72,0.47,0.53,29.01,166.93,10.0
97.0,94030.0,5909228.0,5144467000.0,20875.0,8.79,9.2,14064.0,5.92,3.47,70547.0,29.7,43.27,0.69,0.7,0.47,0.53,30.67,167.73,10.0
98.0,196348.0,11827303.0,11160526000.0,23425.0,10.23,14.78,12589.0,5.5,3.98,89127.0,38.94,75.87,0.69,0.7,0.47,0.52,28.7,165.43,10.0
